quote,author,tags,likes
"I can kill a bad guy, but I can't save anyone. I'm not a hero. All I am is a killer. A dead killer who shit his pants.","Samuel Engelen,","guns, philosophy, violence",3
"Besides our eyes, skin and the other senses through which we receive the shadows of the exterior reality, we have a 'mental eye' (intelligence) with which we can perceive reality as it is.","Jesús Zamora-Bonilla,","epistemology, philosophy, science",2
"In the Kamigata area, they have a sort of tiered lunchbox they use for a single day when flower viewing. Upon returning, they throw them away, trampling them underfoot. The end is important in all things.","Yamamoto Tsunetomo,","kodex, philosophy, samurai",45
"Of course, supernatural acts are what miracles are all about. They are, after all, precisely those things that circumvent the laws of nature. A god who can create the laws of nature can presumably also circumvent them at will. Although why they would have been circumvented so liberally thousands of years ago, before the invention of modern communication instruments that could have recorded them, and not today, is still something to wonder about.","Lawrence M. Krauss,","philosophy, science",30
"In the process of burning out these confusions, we discover enlightenment. If the process were otherwise, the awakened state of mind would be a product dependent upon cause and effect and therefore liable to dissolution. Anything which is created must, sooner or later, die. If enlightenment were created in such a way, there would always be a possibility of ego reasserting itself, causing a return to the confused state. Enlightenment is permanent because we have not produced it; we have merely discovered it.","Chögyam Trungpa,","buddhism-is-not-what-you-think, confusion, discovery, enlightenment, philosophy, self-discovery",25
"He was still thoughtful. 'Do you think any of us ever really knows anyone?'

'Philosophy, Lord Dryden? And yet it's daylight and everyone is still sober.","Julie Anne Long,","hilarious, philosophy, something-to-ponder",23
Your principle should be to see everything and say nothing. The world changes so rapidly that if you want to get on you cannot afford to align yourself with any person or point of view.,Kushwant Singh,"paternalism, philosophy, politics",23
"One says the things which one feels the need to say, and which the other will not understand: one speaks for oneself alone.",Marcel Proust,"dialogue, discourse, interpersonal-communication, love, philosophy, wisdom, wit",20
"If by any chance a playwright wishes to express a political opinion or a moral opinion or a philosophy, he must be a good enough craftsman to do it with so much spice of entertainment in it that the public get the message without being aware of it.","Noël Coward,","craft, drama, entertainment, opinion, philosophy, surreptitious-meaning, writing",19
"A tree's shade is worth more than the knowledge of truth, my sons, for a tree's shade is true while it lasts, and the knowledge of truth is false in its very truth. The leaves' greenness is worth more, for a right understanding, than a great thought, for the leaves, greenness is something you can show others, but you can never show them a great thought. We are born without knowing how to talk and we die without having known how to express ourselves. Our life runs its course between the silence of one who cannot speak and the silence of one who wasn't understood, and around it hovers — like a bee where there are no flowers — a useless, inscrutable destiny.","Fernando Pessoa,","life, philosophy",17
"In the letter he left for the coroner he had explained his reasoning (for suicide): that life is a gift bestowed without anyone asking for it; that the thinking person has a philosophical duty to examine both the nature of life and the conditions it comes with; and that if this person decides to renounce the gift no one asks for, it is the moral and human duty to act on the consequences of that decision. ... Alex showed me a clipping from the Cambridge Evening News. 'Tragic Death of ""Promising"" Young Man.' ... The verdict of the coroner's inquest had been that Adrian Flinn (22) had killed himself 'while the balance of his mind was disturbed.' ... The law, and society, and religion all said it was impossible to be sane, healthy, and kill yourself. Perhaps those authorities feared that the suicide's reasoning might impugn the nature and value of life as organised by the state which paid the coroner?","Julian Barnes,","philosophy, suicide",16
"Giving importance to what we think because we thought it, taking our own selves not only (to quote the Greek philosopher) as the measure of all things but as their norm or standard, we create in ourselves, if not an interpretation, at least a criticism of the universe, which we don't even know and therefore cannot criticize. The giddiest, most weak-minded of us then promote that criticism to an interpretation that's superimposed, like a hallucination; induced rather than deduced. It's a hallucination in the strict sense, being an illusion based on something only dimly seen.","Fernando Pessoa,","baron-of-tieve, criticism, opinions, philosophy, thought",15
"that you would not anticipate misery since the evils you dread as coming upon you may perhaps never reach you at least they are not yet come Thus some things torture us more than they ought, some before they ought and some which ought never to torture us at all. We heighten our pain either by presupposing a cause or anticipation","Seneca,",philosophy,14
"Visible objects therefore do not perish utterly, since nature repairs one thing from another and allows nothing to be born without the aid of another's death.",Lucretius,"death, lucretius, nature, philosophy, universe",12
"Yesterday misspent can't be recall'd
Vanity makes beauty contemptible
Wisdom is more valuable than riches.","Abraham Verghese,",philosophy,11
