,quote,author,tags,likes
448,"It’s called walking by faith, not sitting by faith",Daniel Mangena,faith,28
449,"Skin boils! Boils cause serious pain and physical suffering, and you also have to consider the ugliness factor. Even the most powerful zit cream on earth would be no match for the Lord Almighty’s epidermal masterpieces. So this one wins for my pick of the nastiest of the first nine plagues -- a dubious honor indeed.","Spencer C Demetros,","biblical-message, book-of-god, christian, christianity, faith, find-god, humour, love, teens, young-adult",26
450,Our hearts of stone become hearts of flesh when we learn where the outcast weeps.,"Brennan Manning,","compassion, faith, heart, poverty, servanthood",185
451,"I am the resurrection, and the life: he that believeth in me, though he were dead, yet shall he live: And whosoever liveth and believeth in me shall never die.

(John 11:25-26)","Anonymous,","belief, charles-dickens, ever-after, everlasting-life, faith, paradise, resurrection, sydney-carton, tale-of-two-cities",141
452,"Faith is not about finding meaning in the world, there may be no such thing -- faith is the belief in our capacity to create meaningful lives.","Terry Tempest Williams,","faith, inspiration, meaning",106
453,"Perhaps evil is the crucible of goodness... and perhaps even Satan - Satan, in spite of himself - somehow serves to work out the will of God.","William Peter Blatty,",faith,101
454,"The soul hardly ever realizes it, but whether he is a believer or not, his loneliness is really a homesickness for God.",Hubert Van Zeller,"faith, god, inspirational, life, loneliness, patience",100
455,"Low self-esteem causes me to believe that I have so little worth that my response does not matter. With repentance, however, I understand that being worth so much to God is why my response is so important. Repentance is remedial work to mend our minds and hearts, which get bent by sin.","John Ortberg,","faith, god, repentance, self-esteem, self-worth, sin, spirituality, worth",98
456,A God-given longing must have a God-given fulfillment,"Ami Loper,","bible, christian, faith, god, knowledge, love, prayers, prophetic, spiritual, teachings",92
457,"The human ego is the ugliest part of man. We lift up men who only show us darkness, and put down those brave enough to show us the light. Likewise, people engage in darkness when it is light outside, and acknowledge the light only when it is dark. We abandon those fighting for us to cheer behind those fighting against us. And, we only remember good people and God when it is convenient for us, and take them for granted because their doors are always open - only to chase after closed doors and personalities void of substance and truth.","Suzy Kassem,","beauty, closed-doors, darkness, doors, ego, faith, fighting, god, granted, human-nature, irony, light, men, neglect, people, substance, truth, ugly, void-of-truth",77
458,"We fall from womb to tomb, from one blackness and toward another, remembering little of the one and knowing nothing of the other ... except through faith.","Stephen King,","birth, death, faith",66
459,"If you place [your bet] with God, you lose nothing, even if it turns out that God does not exist. But if you place it against God, and you are wrong and God does exist, you lose everything.","Peter Kreeft,","existence, faith, god",66
460,"Love without hope will not survive.
Love without faith changes nothing.
Love gives power to hope and faith.","Toba Beta,","change, faith, hope, love, power, survive",62
461,"To believe that what has not occurred in history will not occur at all, is to argue disbelief in the dignity of man.",Mahatma Gandhi,"dignity, faith, history, man",58
462,He who believes needs no explanation.,"Euripides,",faith,57
463,"When you aren't sincere you need to pretend, and by pretending you end up believing yourself; that's the basic principle of every faith.","Alberto Moravia,","belief, faith, insincerity, pretense, religion",56
464,"Faith is accepting what makes no sense, what we cannot prove, but know down deep in our souls is real.","Megan McCafferty,","faith, inspirational",53
465,"Nobody can turn you into a slave unless you allow them. Nobody can make you afraid of anything, unless you allow them. Nobody can tell you to do something wrong, unless you allow them. God never created you to be a slave, man did. God never created division or set up any borders between brothers, man did. God never told you hurt or kill another, man did. So why is man your god, and not the Creator?","Suzy Kassem,","afraid, border, brotherhood, brothers, conscience, creator, divine-heart, division, ethics, faith, fear, god, hate, human-nature, kill, killing, love, man, peace, religious, right, slave, slavery, truth, unconditional-love, wrong",52
466,"If faith never encounters doubt, if truth never struggles with error, if good never battles evil, how can faith know its own power? In my own pilgrimage, if I had to choose between a faith that has stared doubt in the eye and made it blink, or a naive faith that has never known the firing line of doubt, I will choose the former every time.",Gary Parker,"faith, god, inspirational, religion",48
467,"Unless you are willing to do the ridiculous, God will not do the miraculous. When you have God, you don’t have to know everything about it; you just do it.",Mother Angelica,"catholic, catholicism, faith",46
468,"The difference between faith and insanity is that faith is the ability to hold firmly to a conclusion that is incompatible with the evidence, whereas insanity is the ability to hold firmly to a conclusion that is incompatible with the evidence.","William Harwood,","atheism, evidence, faith, insanity, mythology",46
469,"Faith is a cop-out. If the only way you can accept an assertion is by faith, then you are conceding that it can't be taken on its own merits. It is intellectual bankruptcy.","Dan Barker,","belief, faith",42
470,Do not ask directions from the people around you. Ask directions from the person who called you.,Bo Sanchez,"ask, directions, faith, love",37
471,There is nothing foolish about hope.,"N.K. Jemisin,","faith, hope",36
472,"For centuries the church has stood by while science picked away at religion bit by bit. Debunking miracles. Training the mind to overcome the heart. Condemning religion as the opiate of the masses. They denounce God as a hallucination - a delusional crutch for those too weak to accept that life is meaningless. I could not stand by while science presumed to harness the power of God himself! Proof, you say? Yes, proof of science's ignorance! What is wrong with the admission that something exists beyond our understanding? The day science substantiates God in a lab is the day people stop needing faith!","Dan Brown,","faith, miracles, religion, science",33
473,"A person who is truly cool is a work of art. And remember, original works of art cost exponentially higher than imitations. Just take a look at the the coolest people in history. They will always be a part of history for being extremely original individuals, not imitations.","Suzy Kassem,","art, art-work, artists, be-original, be-yourself, being, being-different, being-different-quotes, being-yourself, brave, confidence, confidence-building, cool, coolness, copy, cost, courage, create, different, faith, follow, follower, history, identity, identity-crisis, imitate, imitation, individual, individualism, inspiration, integrity, lead, leader, leadership, legend, life, love, nonconformist, original, original-works, originality, originality-quotes, people, person, rebel, self-love, society, strength, strong, think-different, think-for-yourself, thinker, unique, uniqueness, uniqueness-of-individual, will, work-of-art",33
