,quote,author,tags,likes
1313,"It is ignorance that is at times incomprehensible to the wise; for instance, he may not see 'the positive person' or 'the negative person' in such a black and white way as many people do. A wise man may not understand it because, as a catalyst of wisdom, but not always wise in his own eyes, even he can learn from and give back to fools. To think that an individual has absolutely nothing to offer to the table is counter-intuitively what the wise man considers to be 'the ignorance of hopelessness'.","Criss Jami,","compassion, fools, hope, hopelessness, ignorance, negative, people, positive, understanding, wisdom",4
1314,When Hope disappears ~ Faith steps in...,JerriFaye Thomason,"faith, hope",3
1315,"When our dreams don’t come true, sometimes we can hand them down to our children and hope that they will come true for them. The joy can be immeasurable just the same.","Isabel Lopez,","children, dreams, hope, inspirational",3
1316,"Everyday in heat, rain or cold, I ran - alone in the woods - in the hills near our home. There I felt the gentle touch of God. I head Him whisper, 'You're stronger now. It's time to tell the truth of what happened. Tell your story to give hope to others.","Nikki Rosen,","faith, free, freedom, hope, peace, rape",3
1317,"The Realists

HOPE that you may understand!
What can books of men that wive
In a dragon-guarded land,
Paintings of the dolphin-drawn
Sea-nymphs in their pearly waggons
Do, but awake a hope to live
That had gone
With the dragons?","W.B. Yeats,",hope,3
1318,"He wore his hope like a winter coat, layered over the top of all of him.","Cora Carmack,","amazing-writing, hope",3
1319,The merchants of hope will never go out of business,Bangambiki Habyarimana,hope,3
1320,"Even after centuries of human interacting, children still continue to rebel against their parents and siblings. Young marrieds look upon their in-laws and parents as obstacles to their independence and growth. Parents view their children as selfish ingrates. Husbands desert their wives and seek greener fields elsewhere. Wives form relationships with heroes of soap operas who vicariously bring excitement and romance into their empty lives. Workers often hate their bosses and co-workers and spend miserable hours with them, day after day. On a larger scale, management cannot relate with labour. Each accuses the other of unreasonable self-interests and narrow-mindedness. Religious groups often become entrapped, each in a provincial dogma resulting in hate and vindictiveness in the name of God. Nations battle blindly, under the shadow of the world annihilation, for the realization of their personal rights. Members of these groups blame rival groups for their continual sense of frustration, impotence, lack of progress and communication. We have obviously not learned much over the years. We have not paused long enough to consider the simple truth that we humans are not born with particular attitudinal sets regarding other persons, we are taught into them. We are the future generation's teachers. We are, therefore, the perpetrators of the confusion and alienation we abhor and which keeps us impotent in finding new alternatives. It is up to us to diligently discover new solutions and learn new patterns of relating, ways more conducive to growth, peace, hope and loving coexistence. Anything that is learned can be unlearned and relearned. In this process called change lies our real hope.","Leo Buscaglia,","change, conflict, hope, love, relationships",57
1321,"And now that its ruby eyes are set into the gold, you cannot see their tear-shape, so they seem to be laughing rather than crying. It is a constant reminder to me of the human ability to create something beautiful even when things are at the darkest.","Cressida Cowell,","beauty, despair, hope, humanity, inspiration",46
1322,One who has hope lives differently.,Pope Benedict XVI,"hope, hopeful, life-and-living",42
1323,"But whichever form it took it brought with it, in those moments of bitter anguish, such a desperate surge of hope that it was almost untouchable, and flitted away like a golden butterfly into the bright blue sky - beautiful, unreachable and completely transistent.","Tabitha Suzuma,","anguish, depression, hope",35
1324,"There is no medicine like hope, no incentive so great, and no tonic so powerful as expectation of something tomorrow.",Orison Swett Marden,hope,32
1325,"We are preaching hope, standing on the bones of the past.","John Rucyahana,","bones, faith, forgiveness, genocide, hope, rwanda",24
1326,"But that's just it; I can either focus on what I have lost, or what I have gained, and I choose the latter.","Angie Smith,","grief, hope, joy, loss, saddness",23
1327,"The living dead had taken more from us than land and loved ones. They'd robbed us of our confidence as the planet's dominant life form. We were a shaken, broken species, driven to the edge of extinction and grateful only for tomorrow with perhaps a little less suffering than today. Was this the legacy we would leave our children, a level of anxiety and self-doubt not seen since our simian ancestors cowered in the tallest trees? What kind of world would they rebuild? Would they rebuild at all? Could they continue to progress, knowing that they would be powerless to reclaim their future? And what if that future saw another rise of the living dead? Would our descendants rise to meet them in battle, or simply crumple in meek surrender and accept what they believe to be their inevitable extinction? For this alone, we had to reclaim our planet. We had to prove to ourselves that we could do it, and leave that proof as this war's greatest monument. The long, hard road back to humanity, or the regressive ennui of Earth's once-proud primates. That was the choice, and it had to be made now.","Max Brooks,",hope,20
1328,"People are just too hopeful, and sometimes hope is the biggest weapon of all to use against us. People will believe anything.","Edwidge Danticat,",hope,20
1329,"What cracks had he left in their hearts? Did they love less now and settle for less in return, as they held onto parts of themselves they did not want to give and lose again? Or - and he wished this - did they love more fully because they had survived pain, so no longer feared it?","Andre Dubus,","divorce, hope, love, pain",17
1330,"You do not get what you wish for, unless it be known to the source of your desire.","T.F. Hodge,","communication, desires, fulfillment, hope, quotes, relationships, source, wish",16
1331,"But hope, I can tell you, is an exhausting emotion; perhaps, along with fear, the most exhausting of all. It is like juggling eggs: the hope is the shell, and inside is despair. A single crack and the despair might spill everywhere, stain everything.",Sam Taylor,"amnesiac, despair, hope, sam, taylor, the",16
1332,"Betsy was so full of joy that she had to be alone. She went upstairs to her bedroom and sat down on Uncle Keith's trunk. Behind Tacy's house the sun had set. A wind had sprung up and the trees, their color dimmed, moved under a brooding sky. All the stories she had told Tacy and Tib seemed to be dancing in those trees, along with all the stories she planned to write some day and all the stories she would read at the library. Good stories. Great stories. The classics. Not Rena's novels.","Maud Hart Lovelace,","aspirations, author, classics, emotion, future, great-books, hope, writer",15
